year,month,day,hour,minute,flowRate,flowSpeed,totalFlowRate,positiveTotalFlow,positiveTotalFlowDecimal,flowRate,flowSpeed,totalFlowRate,positiveTotalFlow,positiveTotalFlowDecimal,ch1Watt,ch2Watt,ch3Watt,totalPositiveWattHour,totalNegativeWattHour,ch1Current,ch2Current,ch3Current,ch1Voltage,ch2Voltage,ch3Voltage,ch1PowerFactor,ch2PowerFactor,ch3PowerFactor,voltage12,voltage23,voltage31,ch1Hz,ch2Hz,ch3Hz,i1THD,i2THD,i3THD,v1THD,v2THD,v3THD,ain1,ain2,ain3,ain4,ain5,voltage1,voltage2,voltage3,voltage4,voltage5,value1,value2,value3,value4,value5
2017,5,1,0,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.8248589018980662,0.012288382820164164,32333030.233333334,32418897.65,1054081093.3666667,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.27833333333334,222.38499999999996,222.975,1.0,1.0,1.0,386.86166666666657,385.72333333333336,387.3616666666667,60.012166666666666,60.012166666666666,60.012166666666666,0.0,0.0,0.0,2.3133333333333326,2.3316666666666674,2.5333333333333337,13286.866666666667,14386.466666666667,15325.2,15354.466666666667,2299.2,1.3380938728650411,1.4488324026266735,1.5433703581492106,1.5463177541891733,0.2315478503704071,17.979761994426898,20.916011038118498,23.42269937950358,23.500850036030705,0.0
2017,5,1,1,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.5121635501583417,0.007629985886160285,32333715.033333335,32419582.416666668,1054475522.7333333,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.57833333333332,223.07333333333335,223.595,1.0,1.0,1.0,387.7150000000001,386.85999999999996,388.16499999999996,60.01333333333334,60.01333333333334,60.01333333333334,0.0,0.0,0.0,2.1899999999999995,2.3316666666666666,2.391666666666666,12984.333333333334,14425.4,15312.133333333333,15353.866666666667,2299.133333333333,1.307626348733902,1.4527532935142518,1.5420544465382895,1.5462573210398356,0.23154113640387852,17.171910934942243,21.019974059334796,23.38780778199487,23.499247641838434,0.0
2017,5,1,2,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.10719062717010577,0.0015968785133736673,32334007.666666668,32419877.916666668,1051611211.1666666,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.59499999999986,224.30999999999997,224.84000000000006,1.0,1.0,1.0,389.6650000000001,389.0083333333333,390.1166666666669,59.99849999999999,59.99849999999999,59.99849999999999,0.0,0.0,0.0,2.2616666666666676,2.3466666666666667,2.4516666666666675,12635.466666666667,14452.933333333332,15313.466666666667,15345.333333333334,2298.733333333333,1.2724926789601645,1.4555261234442394,1.5421887278556823,1.54539794921875,0.23150085260470707,16.24033631049518,21.09349606877245,23.391368271651263,23.476461266642115,0.0
2017,5,1,3,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.14037700846480827,-0.0020912745139260855,32333986.816666666,32419919.816666666,1050196532.3333334,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.25666666666675,222.99999999999991,223.5566666666666,1.0,1.0,1.0,387.385,386.7766666666667,387.85833333333323,60.00383333333334,60.00383333333334,60.00383333333334,0.0,0.0,0.0,2.1816666666666666,2.2933333333333334,2.365000000000001,12472.813559322034,14460.338983050848,15269.28813559322,15298.57627118644,2298.3050847457625,1.2561122017391657,1.4562719332969796,1.5377395920834298,1.5406891390428705,0.2314577239044642,15.806005453124223,21.113271331019448,23.27339875657235,23.351606445058227,0.0
2017,5,1,4,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.2594875613848368,-0.0038657308294204997,32333785.866666667,32419921.0,1049261696.4333333,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,222.43050847457621,221.10677966101696,221.68305084745765,1.0,1.0,1.0,384.14915254237275,383.48983050847454,384.6338983050847,59.98779661016949,59.98779661016949,59.98779661016949,0.0,0.0,0.0,2.025423728813559,2.1593220338983046,2.23728813559322,12404.933333333332,14484.6,15224.6,15251.533333333333,2298.3333333333335,1.2492761234442393,1.4587152043978373,1.5332391361395519,1.5359515349070232,0.23146056880553564,15.624745792197848,21.17805503772763,23.15406847929819,23.22598814722444,0.0
2017,5,1,5,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.3291619642306182,-0.0049037092830985785,32333500.372881357,32419921.0,1050147414.559322,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,222.0389830508474,220.60000000000002,221.23728813559325,1.0,1.0,1.0,383.3661016949152,382.6762711864407,383.9203389830507,59.998813559322045,59.998813559322045,59.998813559322045,0.0,0.0,0.0,1.9847457627118648,2.116949152542372,2.193220338983051,12373.133333333333,14493.333333333334,15192.733333333334,15210.666666666666,2298.3333333333335,1.2460736135641735,1.4595947245756784,1.5300299068291983,1.531835945447286,0.23146056880553564,15.539830753204665,21.201375649683143,23.068975273583828,23.11686266360648,0.0
2017,5,1,6,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.36394869834184645,-0.005421946585799257,32333146.8,32419921.0,1050148168.6333333,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,222.805,221.38833333333338,221.99166666666676,1.0,1.0,1.0,384.7133333333333,384.0116666666666,385.24333333333345,59.995666666666665,59.995666666666665,59.995666666666665,0.0,0.0,0.0,1.988333333333333,2.0999999999999996,2.2033333333333336,12345.41935483871,14512.129032258064,15160.322580645161,15199.741935483871,2298.064516129032,1.2432825853747707,1.4614876085712063,1.5267658868143636,1.5307357368930694,0.2314334963598559,15.465826214136909,21.251565758163466,22.982429283965057,23.087690465617815,0.0
2017,5,1,7,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.3005613897894991,-0.0044776305761027695,32332813.431034483,32419921.0,1050185951.9827586,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.0368421052631,222.61052631578946,223.17894736842106,1.0,1.0,1.0,386.84210526315803,386.08947368421065,387.33684210526314,59.99894736842104,59.99894736842104,59.99894736842104,0.0,0.0,0.0,1.9070175438596488,2.0385964912280703,2.092982456140352,12306.689655172413,14525.931034482759,15182.206896551725,15206.0,2298.9655172413795,1.239382199172316,1.4628775695274616,1.528969811982122,1.5313659680300746,0.2315242357295135,15.36240687778093,21.28842078538261,23.04086669667162,23.104401140550195,0.0
2017,5,1,8,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.08834083122977367,-0.0013160625958941333,32332610.633333333,32419924.716666665,1054538783.1166667,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.49166666666662,222.90499999999994,223.60666666666663,1.0,1.0,1.0,387.49500000000006,386.7300000000001,388.0966666666666,60.00600000000002,60.00600000000002,60.00600000000002,0.0,0.0,0.0,1.678333333333334,1.8250000000000004,1.95,12329.0,14575.4,15279.4,15295.8,2299.733333333333,1.2416290243466694,1.4678595026334127,1.5387579341729483,1.540409545103709,0.2316015621026357,15.421981790719894,21.420517503205858,23.300400252735752,23.3441929690237,0.0
2017,5,1,9,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.46527285567883936,0.0069314291062515365,32332767.714285713,32420114.89285714,1054666139.1785715,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,222.72678571428565,221.0928571428571,221.74999999999994,1.0,1.0,1.0,384.39107142857137,383.54107142857134,384.9517857142858,59.98767857142857,59.98767857142857,59.98767857142857,0.0,0.0,0.0,1.5821428571428577,1.8089285714285714,1.9107142857142863,12382.036363636364,14622.836363636363,15460.145454545454,15441.381818181819,2300.0,1.2469702178781683,1.4726367235183715,1.5569604461843318,1.5550707990472967,0.23162841796875,15.563604353641695,21.547186245197985,23.78304264108293,23.732938358400315,0.0
2017,5,1,10,0,0.0,0.0,438761.0,443804.0,1058008399.0,1.080331912636757,0.016094306902959942,32333653.616666667,32421000.833333332,1052621864.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,223.39152542372878,221.6101694915254,222.33220338983045,1.0,1.0,1.0,385.4118644067797,384.49830508474577,386.03728813559303,59.988644067796606,59.988644067796606,59.988644067796606,0.0,0.0,0.0,1.6101694915254234,1.789830508474576,1.9033898305084742,12434.688524590163,14675.409836065573,15673.639344262296,15629.180327868853,2300.1311475409834,1.2522727036085286,1.4779312845136299,1.5784609923597241,1.5739836145619877,0.23164162577175704,15.704200573299591,21.687572339293315,24.35313290941351,24.23441455271192,0.0
2017,5,1,11,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.5018545695114881,0.007476407358869134,32334514.15,32421861.466666665,1052661660.6666666,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,222.97,221.13499999999996,221.98666666666668,1.0,1.0,1.0,384.63500000000005,383.77333333333337,385.36499999999995,59.982833333333346,59.982833333333346,59.982833333333346,0.0,0.0,0.0,1.5616666666666668,1.7450000000000003,1.910000000000001,12455.066666666668,14731.533333333333,15894.933333333332,15822.533333333333,2300.4666666666667,1.2543249527613323,1.4835833728313446,1.6007470627625784,1.5934558192888895,0.23167541573445002,15.758616273285027,21.837438324993812,24.94405147270743,24.750723037491394,0.0
2017,5,1,12,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.13521136877825485,-0.0020143191334227595,32334621.1,32422036.833333332,1051602977.8,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,223.70000000000007,221.92833333333328,222.60166666666672,1.0,1.0,1.0,385.9633333333331,385.01,386.54999999999995,59.995,59.995,59.995,0.0,0.0,0.0,1.5933333333333335,1.684999999999999,1.8950000000000005,12484.2,14787.733333333334,16103.6,16021.466666666667,2300.866666666667,1.257258915901184,1.4892431676387787,1.6217614750067393,1.6134899894396464,0.23171569953362148,15.836410754412409,21.987508649447186,25.50125182554286,25.28193212138421,0.0
2017,5,1,13,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.2972664322471246,0.004428543774580854,32334638.183333334,32422138.0,1051359626.45,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.1183333333334,222.32500000000002,223.03999999999996,1.0,1.0,1.0,386.6683333333334,385.73833333333334,387.29666666666657,59.99300000000003,59.99300000000003,59.99300000000003,0.0,0.0,0.0,1.551666666666667,1.7066666666666668,1.89,12486.866666666667,14849.8,16328.0,16240.066666666668,2301.866666666667,1.2575274686018625,1.4954937775929769,1.6443603535493214,1.6355047603448232,0.2318164090315501,15.843531470320825,22.153244527826732,26.10046454447629,25.86565713702742,0.0
2017,5,1,14,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.8264480471611023,0.012312057226275404,32335250.116666667,32422751.216666665,1052395836.2,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.40833333333333,222.59333333333328,223.37833333333327,1.0,1.0,1.0,387.1583333333334,386.26500000000004,387.83833333333325,60.01300000000002,60.01300000000002,60.01300000000002,0.0,0.0,0.0,1.5783333333333338,1.7133333333333336,1.8866666666666674,12515.593220338984,14901.627118644068,16543.93220338983,16450.84745762712,2302.9830508474574,1.2604204658734597,1.500713176646475,1.6661064604581413,1.6567320742849576,0.231928839521893,15.920239735189558,22.29163769154732,26.677065893189162,26.42850261087491,0.0
2017,5,1,15,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.5888863928237204,0.008772968851282434,32335994.33898305,32423495.389830507,1055373797.5084746,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.00169491525423,223.2745762711864,223.96440677966098,1.0,1.0,1.0,388.25932203389834,387.35932203389837,388.84237288135574,60.01661016949154,60.01661016949154,60.01661016949154,0.0,0.0,0.0,1.6254237288135591,1.742372881355932,1.9237288135593227,12546.77966101695,14953.694915254237,16718.4406779661,16608.13559322034,2302.9830508474574,1.2635611841234111,1.5059568215224703,1.6836808596627186,1.6725722551345825,0.231928839521893,16.003516359665028,22.43067373695754,27.143053774453,26.84850742737127,0.0
2017,5,1,16,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.212461831947339,0.003165162370790093,32336395.724137932,32423897.724137932,1053215316.7586207,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.51000000000002,223.63333333333335,224.35666666666665,1.0,1.0,1.0,389.00166666666667,388.00666666666655,389.6283333333332,59.99833333333333,59.99833333333333,59.99833333333333,0.0,0.0,0.0,1.685,1.8266666666666667,1.9933333333333336,12571.533333333333,15008.2,16849.8,16773.133333333335,2302.6,1.2660540779431662,1.5114459176858266,1.6969097872575125,1.6891888399918875,0.2318902626633644,16.069615820349906,22.57621796077086,27.493820811751487,27.289098714809395,0.0
2017,5,1,17,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.007059541884748461,-0.00010516994109964703,32336462.61403509,32423988.0877193,1053801461.5087719,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.35500000000002,223.53666666666666,224.1533333333334,1.0,1.0,1.0,388.78499999999985,387.7466666666667,389.3083333333334,59.9965,59.9965,59.9965,0.0,0.0,0.0,1.841666666666667,1.9733333333333332,2.131666666666667,12591.186440677966,15061.35593220339,16922.372881355932,16860.0,2302.64406779661,1.2680333064774336,1.516799144825693,1.704218468423617,1.6979370198007357,0.23189470070903584,16.122095367473204,22.71815959665794,27.687611610047394,27.521058039653834,0.0
2017,5,1,18,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.26061191530734823,0.003882480973149078,32336542.38596491,32424092.175438598,1054153293.0175439,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.45333333333332,222.7033333333334,223.28499999999994,1.0,1.0,1.0,387.30833333333345,386.29,387.7966666666668,59.992,59.992,59.992,0.0,0.0,0.0,1.81,1.9700000000000002,2.131666666666666,12587.066666666668,15092.666666666666,16932.733333333334,16898.0,2301.9333333333334,1.2676184058189393,1.5199523945649465,1.7052618424097696,1.701763919989268,0.23182312299807867,16.11109421309312,22.801768495487785,27.71527683077633,27.622528883117884,0.0
2017,5,1,19,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.6342105692938754,0.009448188316207706,32336993.92982456,32424544.298245613,1052446695.4385965,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.71666666666667,222.90166666666673,223.58166666666668,1.0,1.0,1.0,387.6983333333334,386.7116666666665,388.28166666666664,59.97383333333332,59.97383333333332,59.97383333333332,0.0,0.0,0.0,1.9066666666666674,2.0399999999999996,2.2133333333333334,12593.4,15120.933333333332,16886.6,16873.733333333334,2301.3333333333335,1.2682562291622161,1.5227990726629892,1.7006158471107482,1.6993200699488322,0.2317626972993215,16.12800619653531,22.877248600389553,27.592087555253958,27.557729825738274,0.0
2017,5,1,20,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.9248552332664358,0.013778083877445295,32337794.568965517,32425344.844827585,1055348225.0,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.36,223.48999999999995,224.11999999999998,1.0,1.0,1.0,388.755,387.68000000000006,389.29499999999996,59.964833333333345,59.964833333333345,59.964833333333345,0.0,0.0,0.0,2.0199999999999982,2.1466666666666665,2.2983333333333342,12588.533333333333,15135.266666666666,16828.533333333333,16820.466666666667,2301.4,1.2677661160628,1.5242425560951234,1.6947680672009786,1.6939556797345479,0.23176941126585007,16.115010772787507,22.91552278423787,27.437032777077484,27.41549219922667,0.0
2017,5,1,21,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.8610743807073225,0.012827905074676923,32338695.175438598,32426245.47368421,1054266587.2982457,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,226.14000000000001,224.35499999999993,225.11499999999995,1.0,1.0,1.0,390.17833333333334,389.2883333333333,390.83333333333326,59.98866666666667,59.98866666666667,59.98866666666667,0.0,0.0,0.0,2.1416666666666666,2.2666666666666666,2.4083333333333354,12603.6,15165.533333333333,16764.466666666667,16766.933333333334,2300.8,1.2692834595839182,1.5272906561692556,1.6883160452047983,1.688564451535543,0.2317089855670929,16.1552433681852,22.99634362362423,27.265956427617724,27.272542959447833,0.0
2017,5,1,22,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.800880025353348,0.011931156151388822,32339532.280701753,32427082.649122808,1052690271.0350877,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.88,223.24999999999997,223.96666666666673,1.0,1.0,1.0,388.125,387.3350000000001,388.75,60.016166666666685,60.016166666666685,60.016166666666685,0.0,0.0,0.0,2.1566666666666667,2.265,2.4116666666666675,12614.6,15199.266666666666,16705.066666666666,16696.8,2300.8,1.2703912357489269,1.5306878646214803,1.6823339859644573,1.681501466035843,0.2317089855670929,16.18461622253076,23.086421125019065,27.1073412124657,27.08526681930272,0.0
2017,5,1,23,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.5542888803440228,0.00825755039164633,32340200.736842107,32427751.157894738,1050662531.1052631,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.57068965517232,223.09482758620686,223.7793103448277,1.0,1.0,1.0,387.72413793103453,387.04137931034484,388.30862068965513,60.006551724137914,60.006551724137914,60.006551724137914,0.0,0.0,0.0,2.087931034482757,2.2603448275862075,2.3517241379310354,12597.42857142857,15229.92857142857,16672.5,16663.14285714286,2300.785714285714,1.2686619311571121,1.5337757553373064,1.6790542559964317,1.678111921463694,0.23170754685997963,16.138763446944008,23.168297019352185,27.020378671036717,26.995392526859565,0.0
2017,5,2,0,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.3962277644558957,0.0059028258873966705,32340682.98245614,32428233.40350877,1049943796.9473684,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.22833333333335,223.69833333333335,224.42,1.0,1.0,1.0,388.8233333333335,388.11333333333334,389.4416666666668,60.01133333333335,60.01133333333335,60.01133333333335,0.0,0.0,0.0,2.079999999999999,2.255,2.3166666666666655,12596.338983050848,15236.271186440677,16618.101694915254,16619.661016949154,2300.3389830508477,1.2685522063303802,1.5344145136364435,1.6735759185532393,1.6737329555770097,0.23166255678160716,16.135854076391098,23.18523379329193,26.875119716333064,26.879283577022413,0.0
2017,5,2,1,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.16753868723141127,0.0024959172455725678,32340975.754385963,32428526.87719298,1051843294.754386,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.29333333333338,223.86333333333326,224.5983333333334,1.0,1.0,1.0,389.0183333333333,388.40833333333336,389.6383333333332,60.015999999999984,60.015999999999984,60.015999999999984,0.0,0.0,0.0,2.088333333333333,2.2399999999999998,2.2733333333333334,12550.066666666668,15257.466666666667,16548.4,16570.933333333334,2300.6666666666665,1.2638922135035198,1.5365490694840749,1.6665564020474752,1.6688256859779358,0.23169555763403574,16.012293654278473,23.241831867871785,26.688996163206678,26.74916657349678,0.0
2017,5,2,2,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.004873933011192109,-7.26096949891367e-05,32341038.842105262,32428608.350877192,1050827703.2807018,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.0316666666666,223.5583333333333,224.34666666666672,1.0,1.0,1.0,388.5416666666664,387.93500000000006,389.20666666666665,59.99899999999999,59.99899999999999,59.99899999999999,0.0,0.0,0.0,2.043333333333333,2.214999999999999,2.2199999999999993,12515.4,15276.066666666668,16463.466666666667,16523.066666666666,2300.266666666667,1.2604009946187338,1.5384222348531087,1.6580029328664143,1.6640051245689391,0.2316552738348643,15.919723451894203,23.29149913395651,26.462199620420744,26.621348650884922,0.0
2017,5,2,3,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.0254368685057451,0.0003789472114492347,32341043.48275862,32428643.51724138,1053567960.0517242,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,225.20333333333335,223.755,224.51666666666662,1.0,1.0,1.0,388.83000000000015,388.2333333333334,389.49499999999995,60.00149999999999,60.00149999999999,60.00149999999999,0.0,0.0,0.0,2.0533333333333332,2.1999999999999997,2.2316666666666665,12561.533333333333,15304.4,16389.533333333333,16491.533333333333,2300.2,1.2650470038255055,1.5412756323814392,1.6505572517712912,1.6608294705549875,0.2316485598683357,16.04291309618269,23.367157405579466,26.26477624806564,26.53714569928684,0.0
2017,5,2,4,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.02375185264176444,-0.00035384459841767687,32341052.38596491,32428681.719298247,1052281199.2982457,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.83333333333337,223.42666666666665,224.1566666666667,1.0,1.0,1.0,388.2333333333334,387.64166666666677,388.86166666666674,59.99683333333335,59.99683333333335,59.99683333333335,0.0,0.0,0.0,2.0066666666666677,2.1783333333333337,2.1816666666666653,12531.8,15312.666666666666,16366.4,16449.2,2300.3333333333335,1.2620526134967804,1.542108158270518,1.6482275346914927,1.6565661668777465,0.23166198780139288,15.963516378905659,23.389231956785068,26.20300344358326,26.424103550612738,0.0
2017,5,2,5,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.14970924169347996,-0.002230302029873424,32340963.333333332,32428692.40350877,1048815257.3508772,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,222.85500000000008,221.41166666666666,222.16166666666672,1.0,1.0,1.0,384.7749999999999,384.1783333333333,385.42999999999995,60.005833333333314,60.005833333333314,60.005833333333314,0.0,0.0,0.0,1.8766666666666674,2.0166666666666666,2.0533333333333337,12541.8,15331.066666666668,16319.933333333332,16386.6,2300.0,1.2630596955617268,1.543961187203725,1.6435479799906412,1.6502618432044982,0.23162841796875,15.99021931379638,23.438365302195862,26.078924335391612,26.256943444762115,0.0
2017,5,2,6,0,0.0,0.0,438761.0,443804.0,1058008399.0,-0.10365890353267755,-0.0015442644795131918,32340816.20689655,32428695.603448275,1051795169.3448275,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,223.60508474576272,222.12542372881356,222.7881355932203,1.0,1.0,1.0,386.04745762711855,385.34745762711873,386.628813559322,59.99389830508474,59.99389830508474,59.99389830508474,0.0,0.0,0.0,1.8050847457627113,1.9864406779661017,2.0271186440677966,12542.333333333334,15328.0,16272.4,16325.133333333333,2300.0,1.263113405307134,1.543652339776357,1.6387609899044038,1.644071646531423,0.23162841796875,15.991643435905708,23.430176165449975,25.951996561534305,26.092809433766075,0.0
2017,5,2,7,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.19441643306421802,0.0028963299852891892,32340848.03508772,32428769.649122808,1052677145.9824561,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,224.18000000000004,222.6533333333333,223.38499999999993,1.0,1.0,1.0,387.0,386.31666666666666,387.63833333333326,59.99066666666667,59.99066666666667,59.99066666666667,0.0,0.0,0.0,1.7049999999999992,1.8633333333333328,1.9266666666666667,12517.0,15348.4,16256.2,16300.866666666667,2300.133333333333,1.260562135775884,1.5457067906856536,1.6371295273303985,1.641627804438273,0.23164184590180714,15.923996134307451,23.484650245345378,25.908738082005524,26.02801058710999,0.0
2017,5,2,8,0,0.0,0.0,438761.0,443804.0,1058008399.0,0.38725208890225205,0.005769110214064962,32341160.94642857,32429083.17857143,1054387411.0535715,0.0,0.0,0.0,153470700.0,99991300.0,0.0,0.0,0.0,222.08,219.81833333333327,220.58499999999998,1.0,1.0,1.0,382.71833333333336,381.425,383.39500000000004,59.9956666666667,59.9956666666667,59.9956666666667,0.0,0.0,0.0,1.3383333333333338,1.5300000000000002,1.7149999999999999,12571.8,15388.333333333334,16306.8,16354.2,2300.6666666666665,1.266080923875173,1.549728391567866,1.6422253410021463,1.64699889421463,0.23169555763403574,16.07032764434064,23.59128360746353,26.04385436043822,26.170425853534034,0.0
